season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,KS Williamson,Kane Williamson,16,16,16,1,1,100.00,True,False,"{'wickets': 1, 'runs': 25}",3.3,c Tye b Avesh Khan,"<B>pays the price for being too cheeky!</b> Avesh stays full and wide. Williamson walked across to the off side to play that lap/ramp over the keeper and short fine leg. But this time it comes off the bottom of the bat, and Tye at short fine got under it for a sliding catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,RA Tripathi,Rahul Tripathi,44,30,48,5,1,146.66,False,False,"{'wickets': 4, 'runs': 95}",13.1,c Ravi Bishnoi b Pandya,"<B>slog sweep</b> straight to deep midwicket. Full on off, Tripathi went for the big shot, and Bishnoi is a good catcher in the deep. Did Pooran's scoring rate force Tripathi to do that? We'll never know ..... this is a shot that Tripathi does enjoy, just didn't come off this time.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,AK Markram,Aiden Markram,12,14,23,0,0,85.71,False,False,"{'wickets': 3, 'runs': 82}",10.1,c Rahul b Pandya,"<B>inside out but can't clear cover!</b> Krunal goes around the stumps, on off stump. Markram backs away and tries to play an inside out cover drive, but doesn't have the elevation! Rahul puts both hands up and the ball sticks!",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,N Pooran,Nicholas Pooran,34,24,42,3,2,141.66,False,False,"{'wickets': 5, 'runs': 143}",17.3,c Hooda b Avesh Khan,"<B>lucky wicket for Avesh!</b> As the knee-high full toss is mistimed down to long off. Avesh wanted the yorker but overpitched it, Pooran's adrenaline makes him go for the big shot anyway. Not off the sweet spot, and Hooda gets behind it. The Lucknow supporters go up in delight, the Sunrisers owners sink into their seats",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Washington Sundar,Washington Sundar,18,14,38,1,0,128.57,False,False,"{'wickets': 7, 'runs': 154}",19.1,c Rahul b Holder,"<B>perfect start for Super Giants</b> as Sundar holes out at long on. This was fullish on a fourth-stump line with Holder coming around the stumps. Sundar tried to clear the straight boundary, but the bat's face turned. Not a great connection, and provides enough time for both Manish Pandey (deep midwicket) and KL Rahul (long on) to both attack the ball, with the latter eventually taking the catch",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Abdul Samad,Abdul Samad,0,1,2,0,0,0.00,False,False,"{'wickets': 6, 'runs': 143}",17.4,c &dagger;de Kock b Avesh Khan,"<B>two in two!</b> Raw pace, nearly a yorker outside off. Samad tries to drive, but its taken a tiny edge through to the keeper! <B>Two more balls left to get a five-for!</b> Samad falls for a golden duck tonight",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,R Shepherd,Romario Shepherd,8,8,17,0,1,100.00,False,False,"{'wickets': 9, 'runs': 157}",19.6,c Badoni b Holder,<B>Lucknow Super Giants defend 169!</b> full on middle. Looks for a leg-side swipe but leading edge takes the ball to Badoni at cover point. Shepherd falls and <B>KL Rahul's men win by 12 runs</b>,
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,B Kumar,Bhuvneshwar Kumar,1,2,6,0,0,50.00,False,False,"{'wickets': 8, 'runs': 156}",19.4,c &dagger;de Kock b Holder,"<B>that should seal it</b> unless there are extras. Holder knew Bhuvi must go for a big shot, and therefore he totally takes the pace off. Full loopy ball on off. Bhuvi is through the slog too early. Ball pops right up in the air, and de Kock gets under the swirling white ball. A fist pump from a few key Super Giants players.",
2022.0,1304058,SRH v LSG,SRH,LSG,"Dr DY Patil Sports Academy, Navi Mumbai",Navi Mumbai,India,SRH,2,Umran Malik,Umran Malik,1,1,2,0,0,100.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,MA Agarwal,Mayank Agarwal,4,2,4,1,0,200.00,True,False,"{'wickets': 1, 'runs': 4}",0.2,c Uthappa b Mukesh Choudhary,"<b>what a comeback!</b> It was a length ball, bowled wide outside off. Agarwal went for the drive but couldn't keep it down. A simple catch for Uthappa at cover",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,S Dhawan,Shikhar Dhawan,33,24,59,4,1,137.50,False,False,"{'wickets': 3, 'runs': 109}",9.6,c Jadeja b Bravo,"fuller outside off, Dhawan looks to go over extra cover but mistimes it and it goes straight up. Jadeja runs sideways to his right at extra cover and pouches it",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,9,5,8,0,1,180.00,False,False,"{'wickets': 2, 'runs': 14}",1.2,run out (Jordan/&dagger;Dhoni),"<b>that's some athleticism and presence of mind from Dhoni</b>. Was a length ball on the stumps, Rajapaksa pushed it on the leg side and set off. Dhawan took a couple of steps down but he waiting for it be clear of Jordan, who ran across - in front of Dhawan - fielded that ball and had a shy at the stumps. Rajapaksa turned around but was never going to beat the throw. The ball missed the stumps, but Dhoni was charging in. He collected with both hands and threw it underarm at the stumps while diving forward to find the batter short",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,LS Livingstone,Liam Livingstone,60,32,52,5,5,187.50,False,False,"{'wickets': 4, 'runs': 115}",10.4,c Rayudu b Jadeja,"<strong>Rayudu clings on at short third man</strong> and flashes a wry smile. Relief for Rayudu and CSK. 100ks dart, shorter and outside off, Livingstone aims for a cut and ends up slicing a thick outside edge to short third man. CSK are well and truly back in this contest",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,JM Sharma,Jitesh Sharma,26,17,23,0,3,152.94,False,False,"{'wickets': 5, 'runs': 146}",14.5,c Uthappa b Pretorius,"<strong>Pretorius bests Jitesh with the slower delivery</strong>. Caught at short third man. Pitched up and outside off, Jitesh aims to reverse-scoop it over Uthappa at short third man, but does not have enough pace to work with or elevation. Simple catch for Uthappa. Pretorius continues to impress in yellow",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,6,11,25,0,0,54.54,False,False,"{'wickets': 6, 'runs': 151}",15.4,c Pretorius b Jordan,"<strong>Shahrukh holes out to deep square leg</strong>, Jordan celebrates. Jordan misses the yorker, comes out as a low full-toss on leg stump. Shahrukh picks it up and swings it to Pretorius. First wicket for Jordan at CSK",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,OF Smith,Odean Smith,3,7,17,0,0,42.85,False,False,"{'wickets': 7, 'runs': 161}",17.1,c Bravo b Jordan,"<strong>Smith is caught by DJ Bravo at long-on.</strong> Jordan marginally misses the yorker, but it's still pretty full on middle and leg. Smith can't get underneath the length and hauls it away to the outfielder",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,K Rabada,Kagiso Rabada,12,12,23,1,0,100.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,RD Chahar,Rahul Chahar,12,8,10,1,1,150.00,False,False,"{'wickets': 8, 'runs': 176}",18.6,c Bravo b Pretorius,"<strong>Pretorius finishes his shift with a wicket</strong>. He rolls out another slower ball outside off. The length is much fuller, chipped to Bravo at long-off",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,PBKS,1,VG Arora,Vaibhav Arora,1,2,4,0,0,50.00,False,True,{},,not out,,
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RV Uthappa,Robin Uthappa,13,10,12,2,0,130.00,False,False,"{'wickets': 2, 'runs': 14}",2.2,c Agarwal b Arora,"<b>Uthappa falls as well!</b> A length ball around off, Uthappa walked towards it and across, and looked to flick it on the leg side. All he got was a top edge that went straight up. Agarwal from mid-off ran to his right and caught it comfortably",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,1,4,10,0,0,25.00,False,False,"{'wickets': 1, 'runs': 10}",1.6,c Dhawan b Rabada,"a touch fuller in the channel, Gaikwad's feet are nowhere close to the ball as he pushes at it and gets an outside edge. An easy catch for Dhawan at first slip who celebrates it with a thigh-five.",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MM Ali,Moeen Ali,0,2,14,0,0,0.00,False,False,"{'wickets': 3, 'runs': 22}",4.4, b Arora,"<b>Chopped on</b>. 128.5kph, a length ball wide outside off, Moeen looks to drive it through covers but ends up playing on the up and away from the body. His feet didn't move at all. Gets an inside edge onto the stumps",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,AT Rayudu,Ambati Rayudu,13,21,27,2,0,61.90,False,False,"{'wickets': 5, 'runs': 36}",7.3,c &dagger;Sharma b Smith,"<b>a superb catch by Jitesh</B>. Banged in short, Rayudu was looking to ramp it but the ball keeps coming in and hits him on the gloves. It lobs to the right of the keeper who throws himself in the air and takes it airborne",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,RA Jadeja,Ravindra Jadeja,0,3,5,0,0,0.00,True,False,"{'wickets': 4, 'runs': 23}",5.3, b Arshdeep Singh,"<b>chopped on!</b> . Arshdeep the bowler this time, Jadeja the batter. It was a length ball outside off that nipped back. Jadeja looked to punch it but got an inside edge that deflected on to the thigh pad before ricocheting onto the stumps",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,S Dube,Shivam Dube,57,30,46,6,3,190.00,False,False,"{'wickets': 6, 'runs': 98}",14.5,c Arshdeep Singh b Livingstone,"Livingstone strikes with the ball, Kumble applauds from the dugout. Skewed to short third man. Livingstone bowls into the pitch and takes it away from Dube. The left-hander top-edges a pull to Arshdeep",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,MS Dhoni,MS Dhoni,23,28,51,1,1,82.14,False,False,"{'wickets': 9, 'runs': 121}",17.1,c &dagger;Sharma b Chahar,"Jitesh thinks he has Dhoni. Wide called, but <strong>Jitesh immediately signals for a review.</strong> He convinces Agarwal. Short and sliding down the leg side, Dhoni aims a pull. Ultra Edge detects a spike. Jitesh gets it right. The on-field not-out call has been reversed. Dhoni falls for 23 off 28 balls",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,DJ Bravo,Dwayne Bravo,0,1,2,0,0,0.00,False,False,"{'wickets': 7, 'runs': 98}",14.6,c &amp; b Livingstone,"<strong>Livingstone has pulled off a terrific one-handed catch</strong>. He throws himself to his left from his followthrough and snags Bravo. Fuller legbreak from Livingstone, Bravo checks his push and chips a return catch. That it is a catch is down to Livingstone's brilliance. After firing with the bat, he does the job with the ball: 2-0-11-2",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,D Pretorius,Dwaine Pretorius,8,4,5,0,1,200.00,False,False,"{'wickets': 8, 'runs': 107}",15.5,c Arshdeep Singh b Chahar,"<strong>slog-swept straight to Arshdeep at deep midwicket.</strong> Pretorius backs away, then jumps back in line with the stumps. He swings but hits it straight to the outfielder",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,CJ Jordan,Chris Jordan,5,5,14,0,0,100.00,False,False,"{'wickets': 10, 'runs': 126}",17.6,c Livingstone b Chahar,"Fittingly, it is Livingstone who takes it at long-on and closes out the game for Kings. Dragged down on middle, CJ rocks back and hauls a pull to Livingstone",
2022.0,1304057,CSK v PBKS,CSK,PBKS,"Brabourne Stadium, Mumbai",Mumbai,India,CSK,2,Mukesh Choudhary,Mukesh Choudhary,2,2,4,0,0,100.00,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,MS Wade,Matthew Wade,1,2,4,0,0,50.00,False,False,"{'wickets': 1, 'runs': 2}",0.3,c &dagger;Pant b Mustafizur Rahman,"<b>a big appeal for caught-behind</b>. Given not out but Capitals want to review it. Was a length ball outside off, Wade jumped across and looked to lap it over the keeper's head. There is some noise as the ball passes the batter and the UltraEdge confirms it's of the bat. Wade walks back for 1",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Shubman Gill,Shubman Gill,84,46,83,6,4,182.60,False,False,"{'wickets': 4, 'runs': 145}",17.1,c Patel b Ahmed,"length ball around off, goes for that half-pull again. It made good sound off then bat but it was a slower one, which means he didn't get enough power behind it and it turns out to be a dolly for Axar at deep midwicket",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,V Shankar,Vijay Shankar,13,20,28,1,0,65.00,False,False,"{'wickets': 2, 'runs': 44}",6.1, b Kuldeep Yadav,"<b>and he strikes straightaway.</b> Tossed up on a length around off, Shankar goes for the slog sweep but is early into it. All he gets is an inside edge that deflects onto the stumps",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,HH Pandya,Hardik Pandya,31,27,33,4,0,114.81,True,False,"{'wickets': 3, 'runs': 109}",13.6,c Powell b Ahmed,"fuller around off, Hardik goes down the ground but doesn't get the required elevation. Still it's hit hard and pops out of Powell's hands at long-on but he keeps his calm and catches the rebound",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,DA Miller,David Miller,20,15,34,2,0,133.33,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,R Tewatia,Rahul Tewatia,14,8,14,1,1,175.00,False,False,"{'wickets': 5, 'runs': 168}",19.2,c Thakur b Mustafizur Rahman,"length ball outside off, looks to go over extra cover but ends up slicing it. The extra-cover fielder runs sideways and takes it over his shoulder",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,A Manohar,Abhinav Manohar,1,2,4,0,0,50.00,False,False,"{'wickets': 6, 'runs': 170}",19.5,c Patel b Mustafizur Rahman,fuller and angling across. A slower one 121kph. He goes for the slog sweep but it's a cutter at 121kph. He ends up slicing it up in the air and Axar settles under it at cover,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,GT,1,Rashid Khan,Rashid Khan,0,1,1,0,0,0.00,False,True,{},,not out,,
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,PP Shaw,Prithvi Shaw,10,7,25,1,0,142.85,False,False,"{'wickets': 2, 'runs': 32}",4.1,c Shankar b Ferguson,"banged into the pitch, and <strong>Shaw plinks his pull out to deep backward square leg!</strong> 138kph, a hint of nip in off the seam, and Shaw can only top-edge it out into the deep, the bat turning in his hands. Vijay Shankar settles underneath it and takes a steepling catch, and Delhi have lost both of their openers",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,TL Seifert,Tim Seifert,3,5,8,0,0,60.00,False,False,"{'wickets': 1, 'runs': 8}",1.1,c Manohar b Pandya,"<b>chipped to short midwicket, Hardik strikes with his first ball!</b> Seifert admonishes himself as he trudges off. On a good length, Seifert looked to nudge it into the leg side but it stopped on him, and hit the splice of the bat. It looped up into the leg side, and Abhinav took a straightforward catch to his left, in tight. Early strike for Gujarat, <b>Hardik's first IPL wicket since 2019!</b>",
2022.0,1304056,GT v DC,GT,DC,"Maharashtra Cricket Association Stadium, Pune",Pune,India,DC,2,Mandeep Singh,Mandeep Singh,18,16,24,4,0,112.50,False,False,"{'wickets': 3, 'runs': 34}",4.5,c &dagger;Wade b Ferguson,"<b>feathered through to Wade, Lockie has two in his first over!</b> Hard length into the pitch, Mandeep backs away and looks to cut it away but only manages to get a thin edge on it. He was looking to target the shorter off-side boundary, but Ferguson cramped him for room with a back-of-a-length ball",
