comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
217040,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,18,4,0,"Bumrah to Kohli, no run",False,False,False,253802,Virat Kohli,45,34,625383,Jasprit Bumrah,3.4,0,22,0,30045,Dinesh Karthik,1,1,390484.0,Jaydev Unadkat,4.0,0.0,30.0,1.0,,,,,,,False,"crucial dot. Back of a length on off. Kohli wants to ramp it over the keeper, but can't connect. Bit of a groan from him after missing out",,
217050,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,18,5,3,"Bumrah to Kohli, 3 runs",False,False,False,253802,Virat Kohli,48,35,625383,Jasprit Bumrah,3.5,0,25,0,30045,Dinesh Karthik,1,1,390484.0,Jaydev Unadkat,4.0,0.0,30.0,1.0,,,,,,,False,"<B>terrific</b> from Kohli and DK, forcing the pressure and errors from Mumbai. Length ball on middle, and Kohli very gently tapped it to midwicket. Called for two early, and DK was going to be in comfortably at the bowler's end, but the fielder Tilak makes an awry throw, and that's another overthrow run for RCB.",,
217060,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,18,6,6,"Bumrah to Karthik, SIX",True,False,False,30045,Dinesh Karthik,7,2,625383,Jasprit Bumrah,4.0,0,31,0,253802,Virat Kohli,48,35,390484.0,Jaydev Unadkat,4.0,0.0,30.0,1.0,,,,,,,False,"<B>DK turning it on!</B>. Usual transmission from Dinesh Karthik, so quick off the blocks always. Doesn't bother to see Bumrah's final ball of the evening off, instead sees the short ball and pulls in front of square for six.",,
218010,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,19,1,0,"Brevis to Kohli, OUT",False,False,False,253802,Virat Kohli,48,36,1070665,Dewald Brevis,0.1,0,0,1,30045,Dinesh Karthik,7,2,625383.0,Jasprit Bumrah,4.0,0.0,31.0,0.0,253802.0,Virat Kohli,Dewald Brevis,48.0,36.0,V Kohli lbw b Brevis 48 (56m 36b 5x4 0x6) SR: 133.33,False,"over the stumps. Full on middle, and Kohli presses forward to defend. Ball doesn't turn as much, and the ball goes past the bat's inside half. Hits the front leg, and <B>lbw appeal is given out!</b> Has Brevis taken a wicket off his first IPL delivery? And that too Kohli? Hold on, young man, <B>Kohli has reviewed.</b>- This is close because the ball is close to the bat's edge AND the pad. What will the TV umpire decide? He decides that the ball is too close to the bat and pad at the same time, so he has to go with the on-field umpire's decision (of out) on the bat/pad issue and doesn't have evidence to overrule it. The rest is decided by technology, as ball-tracking says that's crashing into middle. <B>Kohli isn't happy, but he has to go for 48</b> and Brevis has a first baller!",<p>Eight off 12. Here's some Brevis legspin</p>,
218020,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,19,2,4,"Brevis to Maxwell, FOUR",True,False,False,325026,Glenn Maxwell,4,1,1070665,Dewald Brevis,0.2,0,4,1,30045,Dinesh Karthik,7,2,625383.0,Jasprit Bumrah,4.0,0.0,31.0,0.0,,,,,,,False,"<B>welcome back, Maxi!</b> Half-tracker outside off. Maxwell goes for the switch hit, and thumps a left-hander's pull behind square for four",,
218030,2022.0,1304064,RCB v MI,RCB,MI,RCB,2,19,3,4,"Brevis to Maxwell, FOUR",True,False,False,325026,Glenn Maxwell,8,2,1070665,Dewald Brevis,0.3,0,8,1,30045,Dinesh Karthik,7,2,625383.0,Jasprit Bumrah,4.0,0.0,31.0,0.0,,,,,,,False,"length ball outside off. Maxwell stays on the back foot, thumps a cut in front of square, and that is GAME OVER. <B>Royal Challengers Bangalore win by seven wickets</i>",,"<p>That's all from us for Saturday. Two more games tomorrow, so we'll see you after lunch, won't we? Till then, ta-da!</p><p><B>11.37pm</b> Time for the presentation.</p><p><B>Anuj Rawat is the Player of the Match:</b> ""It feels great to score runs in a winning match. I was just following the process. I was not being able to connect in other games, today did it well. Hope for many more to come. RCB team has given us confidence but they have backed me even when I couldn't finish the game. Enjoying the company of Virat <i>bhaiya</i> and Faf.""</p><p>Subburam: ""There is this famous dialogue from a Tamil movie that says ""it doesn't matter if it's a marriage or a funeral, I should be the one the town talks about "". MI and CSK performances this year validates it!""</p><p><B>Winning captain Faf du Plessis:</b> ""Mumbai are a quality team and we had excellent bowling for atleast 18 overs. There was something in it for the bowlers in the first innings. We didn't want to give them a good start. Rohit played some good shots but his wicket was valuable. Akash Deep bowled really good tonight. It was just one of those nights, where you mix bowlers around and they keep getting wickets. (The chase) Very good, Anuj. I spoke about him before the tournament, he has potential and we talk a lot to develop game awareness. Comes down the wicket, shows intent, he's a very good player for the future.""</p><p>Mukhlis: ""I think CSK will start to win when Deepak Chahar is comeback. But, it is difficult for MI because their issue with the ball will exist until the end of this season.""</p><p>Sancasm: ""Going too hard for Jofra during the auction, looks like MI completely forgot about their bowling unit for 2022 IPL.""</p><p>Csk fan: ""Who would have thought both MI and CSK will be at the bottom of the table at the start of this IPL?""</p><p>Samrat Ahuja: ""Irrespective of the result, Man of the match should be given to SKY! Although Rawat batted extremely well, Surya's innings was a class above rest!!""</p><p>PRASAD REDDY Mu: ""Dear MI, THANKS FOR STAYING WITH US IN OUR TOUGH TIMES.....REGARDS CSKIANS""</p><p><B>Wanindu Hasaranga:</b> ""Normally my googly turns more than legspin, so that's why I bowl googlies more. We have lot of good talent. So whenever I get a chance I am ready to take it.""</p><p><B>Rohit Sharma:</b> (two overseas players) Just went with the combination that would be ideal. We chose the best from whatever we had. I wanted to bat as long as possible but got out at the wrong time. We had gotten off to a 50-run partnership, but got out at the wrong time. That is hurting us a little bit. Definitely not a 150-run pitch, Surya showed us you can do that if you bat sensibly. Credit to Surya, but we knew it wasn't going to be enough. (Areas of concern) We want batters to bat deep. And if you get runs on the board, there's something for the bowlers to do.""</p><p><B>11.20pm</b> Make that 0 and 4 for Mumbai Indians. And ended in style by Glenn Maxwell with two sublime shots. Faf du Plessis walks out to lead the handshakes. Harshal, Hasaranga and Akash Deep ensured that all Mumbai Indians could crawl to was 151. On this surface, with dew around, it was never going to be enough even if you account for Faf's slow start. Anuj Rawat grew into his innings with 66, Kohli looked sublime in his 48, and both Maxwell and Dinesh Karthik showed they are seeing the ball so well. RCB go 3-1, and move right between the table leaders on six points.<BR><BR>Mumbai have issues with both bat and ball. Kishan is not being aggressive enough, or his timing isn't coming on. Pace bowling barring Bumrah is also an issue.</p>"
110,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,1,0,"Kumar to Uthappa, no run",False,False,False,35582,Robin Uthappa,0,1,326016,Bhuvneshwar Kumar,0.1,0,0,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,"good ball first up. On a back of a length on middle and off, and angled in but going on straight off the pitch. Tapped down","<p>Out come the umpires, as the Sunrisers' fielders spread all around. Uthappa will take strike, as Bhuvneshwar will start with the ball. A slip in place.</p><p><b>In the USA, please watch the action live on ESPN+ <a href=""https://www.espn.com/watch/player/_/id/96542433-316b-48e7-9285-16c57f53a099/country/us/redirected/true#bucketId=23396"">in English</a> and <a href=""https://www.espn.com/watch/player/_/id/30853d72-ca44-4e00-8ac5-83960d4edf13/country/us/redirected/true#bucketId=23396"">in Hindi</a>.</b></p><p><strong>3.28pm</strong> Five minutes to ball one. Buckle yourselves up as the Super Kings openers arrive to face the new ball against Sunrisers.</p><p>KB: ""Got to feel for Conway. Came half the way around the world to carry drinks when he's been in a dream form for the last 2 yrs since his international debut in all formats and he could've been the orange cap contender in this edition of IPL."" --- Moeen was always going to be a certain starter for them, and they made that clear by retaining him. So it was always hard for Conway to slip in in the batting order, especially with Moeen offering offspin.</p><p>2k: ""CSK need 200 Runs to win this match"" --- There you go...</p><p>Neil: ""SRH need to open w Markram (Anchor) and Tripathi to go berserk in powerplay with Kane, Pooran, Priyam Garg, Abhishek S to follow and Sundar""</p><p><strong>3.15pm</strong> The toss is done and the XIs have been firmed up. What do you make of the two sides today, with both teams looking for their first win?</p><p>Zaheer: ""Unless SRH change their batting order they will give CSK their first victory"" --- Maybe open with Tripathi, or even Markram?</p><p><strong>Sunrisers Hyderabad</strong>: 1 Abhishek Sharma, 2 Kane Williamson (capt), 3 Rahul Tripathi, 4 Aiden Markram, 5 Nicholas Pooran (wk), 6 Shashank Singh, 7 Washington Sundar, 8 Bhuvneshwar Kumar, 9 Marco Jansen, 10 Umran Malik, 11 T Natarajan</p><p><b>Chennai Super Kings</b>: 1 Ruturaj Gaikwad, 2 Robin Uthappa, 3 Moeen Ali, 4 Ambati Rayudu, 5 Ravindra Jadeja (capt), 6 Shivam Dube, 7 MS Dhoni (wk), 8 Dwayne Bravo, 9 Maheesh Theekshana, 10 Chris Jordan, 11 Mukesh Choudhary</p><p><b>3pm</b> The coin goes fluttering… and lands in favour of <b>Sunrisers, who bowl</b> first. Williamson says bowling first was preferred with the ""make-up of the side today"". He has made <strong>two changes</strong> by leaving out Samad and Shepherd for Shashank and Jansen, and wants to build on some of the gains he said they took from the last game. Jadeja is happy they don't have to deal with dew today. <strong>Theekshana for Pretorius</strong> is their only change.</p><p>Kev: ""T20 do need match winners... of both kind- Gill and Tewatia... Both these teams are struggling to find them in their playing 11."" --- Agreed, and as <a href=""https://www.espncricinfo.com/story/ipl-2022-pbks-vs-gt-clash-of-t20-ideologies-gets-its-grandstand-finish-1309947"">Karthik Krishnaswamy wrote</a> last night, a clash of T20 ideologies got its grandstand finish. </p><p><strong>Marco Jansen and Shashank Singh debut for Sunrisers.</strong> Meanwhile, Super Kings' fans would love to look at this: <b>Maruti Suzuki ASKcricinfo stat - <a href=""https://www.espncricinfo.com/ask/cricket-qna/Which-team-has-the-poorest-run-rate-in-the-Powerplay-in-IPL-2022&tournament=allt20"">Which team has the poorest powerplay scoring rate in IPL 2022 so far?</a></b></p><p>Shamim Ahmed: ""Mark my word SRH will win today I don't see any chance for CSK at all"" --- Have drilled it on stone!</p><p>Graeme Swann brings the <strong>pitch report</strong> for us, and says there is good grass there. He is hoping bowlers don't bowl short - and reckons there will be no dew with this being a day game - while expecting slow turn for the spinners.</p><p><strong>2.50pm</strong> And for some intrigue ahead of the match, <a href=""https://www.espncricinfo.com/video/ipl-2022-csk-vs-srh-looking-at-their-xi-should-super-kings-look-to-bat-first-1309915"">Ravi Shastri and Piyush Chawla look ahead</a> to the contest, while our <a href=""https://www.espncricinfo.com/video/ipl-2022-runorder-will-super-kings-make-the-playoffs-1309784"">Runorder crew of Shastri, Sam Curran</a> and others debate if Super Kings can make the playoffs. Curran, of course, played for them until last year.</p><p><strong>2.45pm</strong> The toss is 15 minutes away still, and it is just about time you finalised your dream teams. Our in-house expert <a href=""https://www.espncricinfo.com/video/fantasy-pick-lead-with-uthappa-and-pretorius-1309900"">Carlos Brathwaite suggests</a> you should bank on Robin Uthappa and Dwaine Pretorius.</p><p>Kalyan: ""The young SRH players have had a bad start to the season. The batting order once again looks too reliant on the overseas players.""</p><p><strong>2.40pm</strong> There is time yet for these two sides to revive their campaign, as <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-sunrisers-hyderabad-17th-match-1304063/match-preview"">Sreshth Shah's preview</a> states. But how soon will it be before they run out of time, probably just like how <a href=""http://www.espn.in/video/clip?id=4632571"">Manchester United have</a> in the race for the top-four slot in the Premier League? </p><p>Here's the Sunrisers' fast bowler <strong>Umran Malik</strong> ahead of the match: ""I feel very proud because I was a net bowler before. Then to play for the state and then in the IPL, I hope to do well for SRH this season. The team's mindset is positive and aim to qualify for the playoffs. Very excited to play against MS Dhoni. My role model is Jasprit Bumrah and I started from playing tennis-ball cricket like him.""</p><p><strong>2.30pm</strong> They come thick and fast in the world of IPL cricket: barely half a day after <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/punjab-kings-vs-gujarat-titans-16th-match-1304062/match-report"">Rahul Tewatia made a mockery of Punjab Kings</a> at the Brabourne, we fly north-east to the DY Patil Stadium for two still-winless teams to clash. Sunrisers Hyderabad sit at the lowest rung <a href=""https://www.espncricinfo.com/series/indian-premier-league-2022-1298423/chennai-super-kings-vs-sunrisers-hyderabad-17th-match-1304063/points-table-standings"">at No. 10</a>; and if ever there was any consolation for Chennai Super Kings, they are placed No. 8 despite three back-to-back losses. This is Himanshu starting off the action this afternoon, with Sudarshanan ready to roll soon after.</p>","<p>Qaaid: ""As a Sri Lankan fan, I was disappointed yesterday when Punjab dropped Rajapakse, but pleasantly surprised by Theekshana's inclusion today and excited to see how he performs"" --- Such is life after all...</p>"
120,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,2,4,"Kumar to Uthappa, FOUR",True,False,False,35582,Robin Uthappa,4,2,326016,Bhuvneshwar Kumar,0.2,0,4,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,"<strong>outside edge, and past the lone man at slip!</strong> Bhuvi is left amused. On a fuller length and around fifth stump, as Uthappa went driving only to get it wide of slip for four to third man",,
130,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,3,2,"Kumar to Uthappa, 2 runs",False,False,False,35582,Robin Uthappa,6,3,326016,Bhuvneshwar Kumar,0.3,0,6,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,"<strong>chips that to cover, and survives again!</strong> This was again bowled full and wide of off, as he reaches out for it while playing a check drive. Sundar at point dived to his left at point to get a half stop",,
140,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,4,2,"Kumar to Uthappa, 2 runs",False,False,False,35582,Robin Uthappa,8,4,326016,Bhuvneshwar Kumar,0.4,0,8,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,"pushes this full and straight ball down the ground, and beats mid-on to his left. That was played softly, and they managed two",,
150,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,5,0,"Kumar to Uthappa, no run",False,False,False,35582,Robin Uthappa,8,5,326016,Bhuvneshwar Kumar,0.5,0,8,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,punches this good length ball wide of off to the man at cover-point. Presents the full face of the bat to play at that,,
160,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,1,6,0,"Kumar to Uthappa, no run",False,False,False,35582,Robin Uthappa,8,6,326016,Bhuvneshwar Kumar,1.0,0,8,0,1060380,Ruturaj Gaikwad,0,0,,,,,,,,,,,,,False,and this time dabbed to point with an open face of the bat. Again on a slightly back of a length outside off from Bhuvi,,
11010,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,1,0,"Jansen to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,0,1,696401,Marco Jansen,0.1,0,0,0,35582,Robin Uthappa,8,6,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,"good length ball on off, and straightening off the pitch. He opens the bat face to tap that to point","<p>Jansen from the other end. Over the wicket, and with a slip.</p>",
11020,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,2,1,"Jansen to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,1,2,696401,Marco Jansen,0.2,0,1,0,35582,Robin Uthappa,8,6,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,"on a shorter length on middle and leg, and he gets good bounce. Clipped down towards square leg to get off the mark",,
11030,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,3,0,"Jansen to Uthappa, no run",False,False,False,35582,Robin Uthappa,8,7,696401,Marco Jansen,0.3,0,1,0,1060380,Ruturaj Gaikwad,1,2,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,pretty full line and just outside off. Pushed to mid-off after coming right forward,,
11040,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,4,3,"Jansen to Uthappa, 3 runs",False,False,False,35582,Robin Uthappa,11,8,696401,Marco Jansen,0.4,0,4,0,1060380,Ruturaj Gaikwad,1,2,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>pulled to deep square leg!</strong> Jansen goes short on middle, as Uthappa swivels while pulling to the right of square leg. Fine leg chases to his left and pulls the ball back last moment",,
11050,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,5,0,"Jansen to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,1,3,696401,Marco Jansen,0.5,0,4,0,35582,Robin Uthappa,11,8,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,on the fuller side of a good length on middle. Defended forward off the inside edge,,
11060,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,2,6,4,"Jansen to Gaikwad, FOUR",True,False,False,1060380,Ruturaj Gaikwad,5,4,696401,Marco Jansen,1.0,0,8,0,35582,Robin Uthappa,11,8,326016.0,Bhuvneshwar Kumar,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>pleasing cover drive!</strong> Presents the full face of the bat to that full ball outside off, which is right in the driving length. Drills that to beat cover to his left",,
12010,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,1,3,"Kumar to Uthappa, 3 runs",False,False,False,35582,Robin Uthappa,14,9,326016,Bhuvneshwar Kumar,1.1,0,11,0,1060380,Ruturaj Gaikwad,5,4,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>has a big heave, and sends that off the outside edge over cover!</strong> The longer boundary there means it is pulled back by the point fielder chasing that. Full length ball outside off, and looked like Uthappa wanted to flick that to the on side",,
12020,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,2,1,"Kumar to Gaikwad, 1 run",False,False,False,1060380,Ruturaj Gaikwad,6,5,326016,Bhuvneshwar Kumar,1.2,0,12,0,35582,Robin Uthappa,14,9,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,fuller on middle this time. He closes the bat face to clip to midwicket,,
12030,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,3,1,"Kumar to Uthappa, 1 run",False,False,False,35582,Robin Uthappa,15,10,326016,Bhuvneshwar Kumar,1.3,0,13,0,1060380,Ruturaj Gaikwad,6,5,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,"deep point was pushed back, and so Uthappa gets only a single. Full and in the channel outside off, as he drives all along the ground now",,
12040,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,4,0,"Kumar to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,6,6,326016,Bhuvneshwar Kumar,1.4,0,13,0,35582,Robin Uthappa,15,10,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,full and just about on off. He goes low to block to mid-off,,"<p>Upender: ""Why not try to open CSK with MS and Ruturaj Gaikwad."" --- Ha, <a href=""https://stats.espncricinfo.com/ci/engine/player/28081.html?batting_positionmax1=2;batting_positionmin1=1;batting_positionval1=batting_position;class=11;filter=advanced;orderby=start;template=results;type=batting;view=match"">Dhoni opened</a> the batting for India only twice in his entire career. Not sure about his domestic teams.</p>"
12050,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,5,0,"Kumar to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,6,7,326016,Bhuvneshwar Kumar,1.5,0,13,0,35582,Robin Uthappa,15,10,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,"pulls his length back just a touch, and again goes outside off. Tapped to point",,
12060,2022.0,1304063,CSK v SRH,CSK,SRH,CSK,1,3,6,4,"Kumar to Gaikwad, FOUR",True,False,False,1060380,Ruturaj Gaikwad,10,8,326016,Bhuvneshwar Kumar,2.0,0,17,0,35582,Robin Uthappa,15,10,696401.0,Marco Jansen,1.0,0.0,8.0,0.0,,,,,,,False,"<strong>cut away to third man!</strong> Point and third man were both inside the circle, and Gaikwad got the width he wanted. On a good length and wide of off, as he effortlessly places that between the two men",,
